lang_a,lang_b,distance
Hiligaynon,Old English,0.027396405286981913
Hiligaynon,Waray,0.03410138887130577
Hiligaynon,Polish,0.03423344400799093
Hindi,Standard Indonesian,0.014017420647215692
Hindi,Portuguese,0.01515196203561578
Hindi,Polish,0.01594523754962424
Hindi,Afrikaans,0.01626640069753855
Hindi,Somali,0.01716179394765995
Hindi,Danish,0.017498036552257346
Hindi,Spanish,0.01753401733287801
Hindi,Italian,0.017652807203763884
Hindi,Swedish,0.018566206198719657
Hindi,Czech,0.01870017496542813
Hindustani,Urdu,0.005142840490823126
Hindustani,Western Farsi,0.010008168895702513
Hindustani,Eastern Panjabi,0.010602639260381531
Hindustani,Telugu,0.010642574784039719
Hindustani,Malayalam,0.010729093511332369
Hindustani,Gujarati,0.011266352056241161
Hindustani,Eastern Armenian,0.011856496265910108
Hindustani,Mandarin Chinese,0.01199696992346793
Hindustani,Nepali,0.012077911511505295
Hindustani,Bengali,0.012126108448166325
Hmong Daw,Standard Indonesian,0.020957708268202414
Hmong Daw,Thai,0.02112129301032008
Hmong Daw,Mandarin Chinese,0.021285046001543257
Hmong Daw,Tok Pisin,0.02132630980932848
Hmong Daw,Burmese,0.021550116146032826
Hmong Daw,Telugu,0.02177589123571293
Hmong Daw,Maori,0.02195362836024376
Hmong Daw,Nepali,0.021960925340946597
Hmong Daw,Vietnamese,0.022104476661428098
Hmong Daw,Somali,0.02240702588671567
Hmong Njua,Yao,0.021017977966841597
Hmong Njua,Dutch,0.02131967444850408
Hmong Njua,Central Khmer,0.02185386593643187
Hmong Njua,Standard Indonesian,0.021872290668858742
Hmong Njua,Thai,0.022043549375571975
Hmong Njua,Mandarin Chinese,0.022090043673012316
Hmong Njua,Standard Malay,0.02249228697003677
Hmong Njua,Eastern Panjabi,0.02268034026883766
Hmong Njua,Nepali,0.022851739007907382
Hmong Njua,Lao,0.022892315786993044
Ho,Shan,0.03059659975216587
Ho,Mizo,0.03067727469837569
Ho,Bini,0.03230460618096332
Ho,Nyankole,0.03243940325907318
Ho,East Limba,0.032984468306164395
Ho,Toaripi,0.033376865986720475
Ho,Hausa,0.03349307873177146
Ho,Balinese,0.03378819853413824
Ho,Mundari,0.03400921988524948
Ho,Tetum,0.0343920122411927
Ho-Chunk,Swedish,0.02558942611683139
Ho-Chunk,Spanish,0.02703487310860239
Ho-Chunk,Italian,0.02733385726910393
Ho-Chunk,French,0.027448310088745632
Ho-Chunk,Vietnamese,0.027760923480222115
Ho-Chunk,Standard Indonesian,0.02811339160697725
Ho-Chunk,Dutch,0.02832041488339246
Ho-Chunk,Japanese,0.028351400513379334
Ho-Chunk,Portuguese,0.029062340592211838
Ho-Chunk,Bulgarian,0.029156405168814712
Hungarian,Polish,0.008341082973826635
Hungarian,Danish,0.009369278845079319
Hungarian,German,0.009733453480123298
Hungarian,Afrikaans,0.010282384414250214
Hungarian,Ukrainian,0.010704509223386258
Hungarian,Lithuanian,0.010836470085888703
Hungarian,French,0.011047802911861884
Hungarian,Eastern Armenian,0.011067388380548925
Hungarian,Swedish,0.01130788264808088
Hungarian,Italian,0.01138137609417374
Huron-Wyandot,French,0.023922864858415167
Huron-Wyandot,Spanish,0.025852883367127582
Huron-Wyandot,Danish,0.026536704084343426
Huron-Wyandot,Polish,0.02687252467548461
Huron-Wyandot,Italian,0.02703737966197726
Huron-Wyandot,German,0.027189152468958085
Huron-Wyandot,Dutch,0.027501635603666415
Huron-Wyandot,Portuguese,0.02756080704776727
Huron-Wyandot,Tsonga,0.027629906757565
Huron-Wyandot,Swedish,0.027791332878520106
Iban,Standard Malay,0.015220244584179742
Iban,Estonian,0.018638302416226972
Iban,Yao,0.019197874756523358
Iban,Swahili,0.019286907799156237
Iban,Nyanja,0.019387642343723598
Iban,Irish,0.019428704564619176
Iban,Old English,0.01946619489297209
Iban,Ga,0.019925311747015312
Iban,Ganda,0.020049481186536634
Iban,Hausa,0.02016064904397226
Ibibio,Irish,0.03569298256448476
Ibibio,Herero,0.03584098819068022
Ibibio,Kuanyama,0.03909006420975559
Ibibio,Polish,0.03974179661401948
Ibibio,Scottish Gaelic,0.04146784192049053
Ibibio,French,0.04408729828691458
Ibibio,Czech,0.0441001483695452
Ibibio,Old Norse,0.04430916672696004
Ibibio,Swedish,0.04442485635956026
Ibibio,Comanche,0.04509793782056362
Icelandic,Latin,0.028594371602305754
Icelandic,Old English,0.028912039673897907
Icelandic,French,0.029257750287696685
Icelandic,German,0.029750229980129266
Icelandic,Mandarin Chinese,0.02980333342682806
Icelandic,Portuguese,0.029888459331971186
Icelandic,Dutch,0.029898736948752634
Icelandic,Spanish,0.03022344563606264
Icelandic,Burmese,0.030525947522627772
Icelandic,Hungarian,0.031054367055128377
Igbo,Yoruba,0.012990654095103898
Igbo,Polish,0.014884258006394561
Igbo,Nepali,0.015954531059300874
Igbo,Thai,0.01615837932352643
Igbo,Malayalam,0.016362622733240878
Igbo,Mandarin Chinese,0.01642069383294609
Igbo,Central Khmer,0.016499712421592424
Igbo,Telugu,0.016507324679134582
Igbo,Standard Indonesian,0.01669480147789981
Igbo,Odia,0.016745449272962273
Iloko,Polish,0.017963894619755956
Iloko,Portuguese,0.018018055362683333
Iloko,German,0.0189846125067605
Iloko,French,0.019083395324779744
Iloko,Danish,0.019374568880219094
Iloko,Swedish,0.019937868190762924
Iloko,Hungarian,0.019968128188908675
Iloko,Dutch,0.02112415043102175
Iloko,Welsh,0.02708812052682287
Iloko,Waray,0.029799299133213723
Ipai,French,0.02625002261672953
Ipai,Spanish,0.026705150032285723
Ipai,Standard Indonesian,0.02869903100460937
Ipai,Portuguese,0.028901947098080905
Ipai,German,0.029591088593121984
Ipai,Romanian,0.03147615627763212
Ipai,Galician,0.035369408245662794
Ipai,Malecite-Passamaquoddy,0.03689678954247912
Ipai,Western Huasteca Nahuatl,0.04143450803053124
Ipai,Mangareva,0.04359318322198764
Iquito,Maori,0.03587910900666851
Iquito,Mara Chin,0.0362047677168539
Iquito,Efik,0.03622983688466724
Iquito,Trinidadian Creole English,0.03629141741713324
Iquito,Bambara,0.03647621850947161
Iquito,Thai,0.036792355458523975
Iquito,Biatah Bidayuh,0.03689518638326582
Iquito,Casiguran-Nagtipunan Agta,0.0370092352157736
Iquito,Tetum,0.037262007899307205
Iquito,Western Bukidnon Manobo,0.03738736150706013
Iraqw,Karamojong,0.023647550427841297
Iraqw,Venda,0.023935906087288333
Iraqw,Somali,0.024200285354501732
Iraqw,Nyankole,0.025473304415611
Iraqw,Ndonga,0.025859348345211
Iraqw,Malayalam,0.02588872167647314
Iraqw,Nepali,0.026054816270802823
Iraqw,Biatah Bidayuh,0.02606571646426096
Iraqw,Swedish,0.026133872723683164
Iraqw,Mandinka,0.02613391204484838
Irish,Old English,0.012062301781586229
Irish,Standard Malay,0.012638480816371011
Irish,Central Kurdish,0.01405411380043758
Irish,Estonian,0.014165564346174435
Irish,Standard Arabic,0.014387195235086794
Irish,Eastern Panjabi,0.014444069125481091
Irish,Welsh,0.014548372340964986
Irish,Tamil,0.014673966247000457
Irish,Manx,0.014687843780912254
Irish,Dutch,0.014895186558843844
Isthmus Zapotec,Swedish,0.02728932464360352
Isthmus Zapotec,Tagalog,0.030606154329756677
Isthmus Zapotec,Malayalam,0.033260247793164145
Isthmus Zapotec,Telugu,0.03327865042136942
Isthmus Zapotec,Western Farsi,0.03353026450293567
Isthmus Zapotec,Yoruba,0.03363843228346816
Isthmus Zapotec,Vietnamese,0.03379556734347919
Isthmus Zapotec,Hindustani,0.03389626062842912
Isthmus Zapotec,Assamese,0.033943380637178576
Isthmus Zapotec,Nepali,0.033949973907200455
Italian,Polish,0.006769699155741206
Italian,Spanish,0.006917848217132352
Italian,Swedish,0.008225097097059764
Italian,Danish,0.008611439440329497
Italian,German,0.008917579979760844
Italian,French,0.008927259078133543
Italian,Czech,0.009092534875928978
Italian,Bulgarian,0.010116712636688846
Italian,Lithuanian,0.010498634876725836
Italian,Afrikaans,0.010804928829697373
Izon,Kinshasa Lingala,0.023732485845012957
Izon,Yao,0.02446935883387417
Izon,Tok Pisin,0.024602923883204675
Izon,Efik,0.024629028591591457
Izon,Standard Indonesian,0.024672953127199512
Izon,Thai,0.02516447372251219
Izon,Samoan,0.02524922315844515
Izon,Luo,0.025320451187879522
Izon,Mandinka,0.025358839344657325
Izon,Yoruba,0.025500221939320587
Japanese,Swedish,0.00818539126646851
Japanese,Vietnamese,0.00964986559682121
Japanese,Polish,0.009753945379095345
Japanese,Korean,0.01058911737794484
Japanese,Danish,0.011021019015985588
Japanese,German,0.011120737060636085
Japanese,Bulgarian,0.011233730855852731
Japanese,Spanish,0.011444383386837327
Japanese,Italian,0.01174667826063604
Japanese,Mandarin Chinese,0.012002344187483579
Javanese,Afrikaans,0.019066643974702115
Javanese,Slovenian,0.01910308971512747
Javanese,Eastern Yiddish,0.019336418142501307
Javanese,Min Dong Chinese,0.019516544140080788
Javanese,Sindhi,0.01975273925832037
Javanese,Eastern Armenian,0.01988073479814336
Javanese,Georgian,0.019933737764237253
Javanese,Danish,0.02004555473780689
Javanese,Western Flemish,0.02009807833183943
Javanese,Sicilian,0.02045711053545631
Jehai,Dutch,0.041926253621192594
Jehai,Lokono,0.041975880619903434
Jehai,Bassa,0.04198123952504467
Jehai,Afrikaans,0.042625216148322084
Jehai,Arosi,0.0427491944931775
Jehai,Western Bukidnon Manobo,0.042912582686298134
Jehai,Temiar,0.04291964697995179
Jehai,Tetum,0.043144454055844175
Jehai,Lau,0.04323906520918839
Jehai,Mara Chin,0.043815973997006624
Jewish Babylonian Aramaic,Swedish,0.026293829674031412
Jewish Babylonian Aramaic,Polish,0.026721583222560134
Jewish Babylonian Aramaic,French,0.028200208388591698
Jewish Babylonian Aramaic,Aromanian,0.030721041018282914
Jewish Babylonian Aramaic,Muna,0.032197114747764335
Jewish Babylonian Aramaic,Japanese,0.032557923325021325
Jewish Babylonian Aramaic,Somali,0.03296058749636189
Jewish Babylonian Aramaic,Czech,0.03309783947492321
Jewish Babylonian Aramaic,Northwest Sahaptin,0.033224178593311116
Jewish Babylonian Aramaic,Old Norse,0.03342366395135094
Jicarilla Apache,Swedish,0.041395770791978245
Jicarilla Apache,Romanian,0.04356113903183525
Jicarilla Apache,Czech,0.05018938660811788
Jicarilla Apache,Scots,0.09234761402392949
Jicarilla Apache,Standard Malay,0.09267038994069461
Jicarilla Apache,Japanese,0.09278003051147571
Jicarilla Apache,Kathmandu Valley Newari,0.09278658753217246
Jicarilla Apache,Pedi,0.09279020053571381
Jicarilla Apache,Welsh,0.09287181304490602
Jicarilla Apache,Old English,0.0930466553704437
Jingulu,Tetum,0.03573898093981075
Jingulu,Estonian,0.03638560286981311
Jingulu,Afrikaans,0.0368696553890403
Jingulu,Tulu,0.037162661506804515
Jingulu,To'abaita,0.03825186257767722
Jingulu,Scots,0.038612392012809436
Jingulu,Central Bontoc,0.03901404497544069
Jingulu,Sie,0.03970543823891932
Jingulu,Ao Naga,0.040087297770618466
Jingulu,Palauan,0.04033312520234023
Judeo-Yemeni Arabic,Old English,0.020590181032400467
Judeo-Yemeni Arabic,Dutch,0.02906346942364953
Judeo-Yemeni Arabic,Afrikaans,0.029165823366924273
Judeo-Yemeni Arabic,Polish,0.029178665075358115
Judeo-Yemeni Arabic,Irish,0.02985798055113896
Judeo-Yemeni Arabic,French,0.03154538801342946
Judeo-Yemeni Arabic,Spanish,0.03207989402654959
Judeo-Yemeni Arabic,Danish,0.03214452936990583
Judeo-Yemeni Arabic,Somali,0.03224560608866236
Judeo-Yemeni Arabic,Swedish,0.03289721124704468
K'iche',Italian,0.03006811769024884
K'iche',Spanish,0.03009277858483465
K'iche',Yoruba,0.030250498289306434
K'iche',Malayalam,0.030377341332986
K'iche',Polish,0.030391329329983698
K'iche',Telugu,0.03044327070777081
K'iche',Maranao,0.030639807585861302
K'iche',Hindustani,0.030680842964681904
K'iche',Waray,0.030857922017298478
K'iche',Tsonga,0.030892697354910202
Kadazan Dusun,Mandarin Chinese,0.039496322901474985
Kadazan Dusun,German,0.042035214933243345
Kadazan Dusun,Swedish,0.04483856213527619
Kadazan Dusun,Tangale,0.04613212699545819
Kadazan Dusun,Mambwe-Lungu,0.04677148406893986
Kadazan Dusun,Bemba,0.05050490255628726
Kadazan Dusun,Zulu,0.05701804231271793
Kadazan Dusun,Modern Greek,0.05785064563087704
Kadazan Dusun,Scots,0.05829561056900802
Kadazan Dusun,Spanish,0.05930047185456329
Kalam,Tok Pisin,0.02980883162724566
Kalam,Mandarin Chinese,0.03010032474143104
Kalam,Tetum,0.030267606886647938
Kalam,Marra,0.03028628864346363
Kalam,Thai,0.030352949275735366
Kalam,Venda,0.030640408307333767
Kalam,Mungaka,0.03075680515260742
Kalam,French,0.030862105465213924
Kalam,Efik,0.03089031308861984
Kalam,Spanish,0.030937679138020143
Kalamang,Lau,0.034796131057643086
Kalamang,Yapese,0.03600108674317481
Kalamang,Mele-Fila,0.03614394617936545
Kalamang,'Are'are,0.03750059056035234
Kalamang,Teop,0.03759073545751424
Kalamang,Arosi,0.03800671539874418
Kalamang,Teanu,0.038313630999052474
Kalamang,Roviana,0.038574467704669546
Kalamang,Äiwoo,0.03958972991749239
Kalamang,Tetum,0.03976641566331672
Kalispel-Pend d'Oreille,Nez Perce,0.023303792701976675
Kalispel-Pend d'Oreille,Pulaar,0.023736546425363943
Kalispel-Pend d'Oreille,Ganda,0.024815616834084155
Kalispel-Pend d'Oreille,Northwestern Ojibwa,0.02507750611615249
Kalispel-Pend d'Oreille,Tonga,0.025500863291286133
Kalispel-Pend d'Oreille,Dutch,0.026066525629828523
Kalispel-Pend d'Oreille,Goan Konkani,0.02630179876364607
Kalispel-Pend d'Oreille,Afrikaans,0.026510960926110452
Kalispel-Pend d'Oreille,Sidamo,0.026590050045651042
Kalispel-Pend d'Oreille,Estonian,0.02671549366737554
Kamba,Standard Indonesian,0.02475668411551241
Kamba,Welsh,0.02634533210530548
Kamba,Shona,0.02841591823979911
Kamba,Yao,0.028495606261876624
Kamba,Russian,0.029079901298859186
Kamba,Luo,0.029214214339989122
Kamba,Central Kurdish,0.029273025930912175
Kamba,Western Panjabi,0.02941568095057621
Kamba,Eastern Panjabi,0.0295651429127083
Kamba,Irish,0.029619794139235902
Kannada,Tamil,0.016476902653045952
Kannada,Pali,0.017264226182427372
Kannada,Afrikaans,0.01797240370474867
Kannada,Estonian,0.0179758636439728
Kannada,Sinhala,0.018399456394226778
Kannada,Central Kurdish,0.018430652004245766
Kannada,Irish,0.018665377856534906
Kannada,Tonga,0.0186940239332767
Kannada,Standard Malay,0.020447354585776126
Kannada,Old English,0.02082149763613411
Kapingamarangi,Yapese,0.045497158845186965
Kapingamarangi,Pohnpeian,0.047807591403661566
Kapingamarangi,Lau,0.049059332950630405
Kapingamarangi,Gilbertese,0.04936241513132823
Kapingamarangi,Kalamang,0.04969504918098853
Kapingamarangi,Takuu,0.0497531590416427
Kapingamarangi,Mele-Fila,0.049757550368755156
Kapingamarangi,Mokilese,0.05001472212281647
Kapingamarangi,Äiwoo,0.050148250940832646
Kapingamarangi,Chuukese,0.05045929869496679
Karamojong,Tsonga,0.019603813134984997
Karamojong,Lithuanian,0.020386735358255328
Karamojong,Italian,0.02066462964017507
Karamojong,Polish,0.021025888890119374
Karamojong,Czech,0.021047830086475115
Karamojong,Ukrainian,0.021058924593685694
Karamojong,Somali,0.02114524470182801
Karamojong,Marra,0.02129539896552566
Karamojong,Malayalam,0.021463610437018863
Karamojong,Turkish,0.021692248199654908
Kashmiri,Old English,0.021406570204852125
Kashmiri,Mizo,0.023558040863522485
Kashmiri,Eastern Panjabi,0.023921327109907006
Kashmiri,Irish,0.024276056303639614
Kashmiri,Hausa,0.024423978168198378
Kashmiri,Standard Malay,0.024480891187503188
Kashmiri,Standard Indonesian,0.024715624459464597
Kashmiri,Tamil,0.0247269886628453
Kashmiri,Central Kurdish,0.0250046728367755
Kashmiri,Amharic,0.0251482663711017
Kathmandu Valley Newari,Standard Malay,0.01575166190673411
Kathmandu Valley Newari,Standard Indonesian,0.017155784898177227
Kathmandu Valley Newari,Burmese,0.01736821560305809
Kathmandu Valley Newari,Nepali,0.01777356961950199
Kathmandu Valley Newari,Estonian,0.018538605788778997
Kathmandu Valley Newari,Irish,0.01862541466614991
Kathmandu Valley Newari,Thai,0.018989208528037368
Kathmandu Valley Newari,Dutch,0.019218854113180552
Kathmandu Valley Newari,Mandarin Chinese,0.01927370569340107
Kathmandu Valley Newari,Telugu,0.019364821970367013
Katë,Afrikaans,0.049720314509844536
Katë,Cheyenne,0.0580957298006069
Katë,West Central Oromo,0.058454897409544904
Katë,Scots,0.05889420082160612
Katë,Khotanese,0.05914439256148551
Katë,Chantyal,0.059257549859650975
Katë,Bondo,0.059395113241135174
Katë,Baram Kayan,0.05982377577216462
Katë,Sidamo,0.060329193151809866
Katë,German,0.0605420643313321
Kazakh,Eastern Armenian,0.015612238926667715
Kazakh,Polish,0.015855264690898124
Kazakh,Portuguese,0.01608851737455046
Kazakh,Hungarian,0.01632916459392242
Kazakh,Georgian,0.016729953871570606
Kazakh,Lithuanian,0.016815112675787735
Kazakh,Halh Mongolian,0.01687296801762441
Kazakh,Spanish,0.017194217772730894
Kazakh,Turkish,0.01722402489851034
Kazakh,Urdu,0.017232768463097202
Khasi,Vietnamese,0.017362869898094248
Khasi,Mandarin Chinese,0.01917494626626112
Khasi,French,0.020078601972338978
Khasi,Standard Indonesian,0.021354042817152977
Khasi,Japanese,0.022264841752207845
Khasi,Polish,0.02271753139778256
Khasi,Haitian,0.02302213395765598
Khasi,Maranao,0.023115170364464973
Khasi,Min Nan Chinese,0.023212874827182737
Khasi,Dutch,0.023680281534270077
Khotanese,Afrikaans,0.026240327337247422
Khotanese,Estonian,0.027799735254925163
Khotanese,Northern Tosk Albanian,0.029615618470878857
Khotanese,Scots,0.031074164933345035
Khotanese,Western Frisian,0.031379522209893894
Khotanese,Tetum,0.0323135065230214
Khotanese,Serbian-Croatian-Bosnian,0.033066758894116574
Khotanese,Maithili,0.03311742877025247
Khotanese,Wampanoag,0.03374566958444101
Khotanese,Tulu,0.03397962292669679
Khwarezmian,Estonian,0.03235037498496949
Khwarezmian,Khotanese,0.03893788500178935
Khwarezmian,Afrikaans,0.03935503027640115
Khwarezmian,Scots,0.039626084893914996
Khwarezmian,Northern Tosk Albanian,0.04019429815943005
Khwarezmian,Maithili,0.04193894445835445
Khwarezmian,Western Frisian,0.04196506081991782
Khwarezmian,Wampanoag,0.042486552498910674
Khwarezmian,Serbian-Croatian-Bosnian,0.042523410747232135
Khwarezmian,Tetum,0.04256506589963459
Kiliwa,Polish,0.03544166994415399
Kiliwa,Swedish,0.037356394698866514
Kiliwa,Irish,0.03764327352665563
Kiliwa,French,0.037857613003251654
Kiliwa,Czech,0.03917004222238685
Kiliwa,Herero,0.04132517949733504
Kiliwa,Kuanyama,0.04151253732793113
Kiliwa,Old Norse,0.04233580124861404
Kiliwa,Scottish Gaelic,0.04426549642397939
Kiliwa,Icelandic,0.044340437248198895
Kinshasa Lingala,Tok Pisin,0.017759715796560348
Kinshasa Lingala,Yoruba,0.01796951878147817
Kinshasa Lingala,Thai,0.01826720638785818
Kinshasa Lingala,Portuguese,0.018469921302023164
Kinshasa Lingala,Standard Indonesian,0.01848818288476655
Kinshasa Lingala,Bobangi,0.01904661525832707
Kinshasa Lingala,Somali,0.019084950727068326
Kinshasa Lingala,Mandarin Chinese,0.019111836707482188
Kinshasa Lingala,Spanish,0.019233719337395833
Kinshasa Lingala,Telugu,0.01946245100078575
Kinyarwanda,French,0.015961662705748857
Kinyarwanda,Swedish,0.019029493953568098
Kinyarwanda,Eastern Armenian,0.01951580933916542
Kinyarwanda,Eastern Yiddish,0.019633460136637484
Kinyarwanda,Spanish,0.019865980524407082
Kinyarwanda,Danish,0.020155274321363655
Kinyarwanda,Polish,0.020224835221206612
Kinyarwanda,Slovenian,0.02036135838004259
Kinyarwanda,Hungarian,0.020431825758912187
Kinyarwanda,Georgian,0.02048909014319816
Kipsigis,Spanish,0.02751934446636215
Kipsigis,Galician,0.038377937943223174
Kipsigis,Japanese,0.03855850979180752
Kipsigis,Vietnamese,0.04018865076491421
Kipsigis,Italian,0.04053049994525981
Kipsigis,Mandarin Chinese,0.040608877231702624
Kipsigis,Tagalog,0.0410378617286842
Kipsigis,Aromanian,0.04478540963972813
Kipsigis,Hungarian,0.06385056624633034
Kipsigis,Danish,0.06398196623900446
Kirghiz,Japanese,0.018186092968197485
Kirghiz,Standard Indonesian,0.019833731898536152
Kirghiz,Burmese,0.020042949511667036
Kirghiz,Romanian,0.020258468233431953
Kirghiz,Filipino,0.020617848549488893
