distance,langname_a,langname_b,title_a,imprint_a,year_a,title_b,imprint_b,year_b,id_a,id_b,glottocode_a,glottocode_b
30.987560046735247,Japanese,Hungarian,The Oxford-Duden pictorial English-Japanese dictionary / [English text edited by John Pheby ; Japanese text edited by Akito Miyamoto],"Oxford University Press, 1983",1983,"The Oxford-Duden pictorial Hungarian-English dictionary / [Hungarian text edited by László Ányos, with the assistance of the staff members at Akadémiai Kiadó, Budapest ; English text edited by John Pheby ... [et al.] ; illustrations by Jochen Schmidt].","Clarendon Press ; Oxford University Press, 1994.",1994,uc1.31822004519591,mdp.39015032295472,nucl1643,hung1274
30.987560046735247,Hungarian,Japanese,"The Oxford-Duden pictorial Hungarian-English dictionary / [Hungarian text edited by László Ányos, with the assistance of the staff members at Akadémiai Kiadó, Budapest ; English text edited by John Pheby ... [et al.] ; illustrations by Jochen Schmidt].","Clarendon Press ; Oxford University Press, 1994.",1994,The Oxford-Duden pictorial English-Japanese dictionary / [English text edited by John Pheby ; Japanese text edited by Akito Miyamoto],"Oxford University Press, 1983",1983,mdp.39015032295472,uc1.31822004519591,hung1274,nucl1643
31.008709157552886,Chinese,Chinese,"Wai yan she jing bian Ying Han Han Ying ci dian = FLTRP Concise, English-Chinese, Chinese-English Dictionary / Wai yan she xue shu yu ci shu bu bian.,外研社精编英汉汉英词典 = FLTRP Concise, English-Chinese, Chinese-English Dictionary / 外研社学术与辞书部编.","Wai yu jiao xue yu yan jiu chu ban she, 2004, 外语教学与研究出版社, 2004",2004,"Zui xin Han Ying ci dian = A new Chinese-English dictionary.,最新汉英词典 = A new Chinese-English dictionary.","Yun nan shu ju, 1978., 云南书局, 1978.",1978,uc1.l0088545033,uc1.$b341542,mand1415,mand1415
31.008709157552886,Chinese,Chinese,"Zui xin Han Ying ci dian = A new Chinese-English dictionary.,最新汉英词典 = A new Chinese-English dictionary.","Yun nan shu ju, 1978., 云南书局, 1978.",1978,"Wai yan she jing bian Ying Han Han Ying ci dian = FLTRP Concise, English-Chinese, Chinese-English Dictionary / Wai yan she xue shu yu ci shu bu bian.,外研社精编英汉汉英词典 = FLTRP Concise, English-Chinese, Chinese-English Dictionary / 外研社学术与辞书部编.","Wai yu jiao xue yu yan jiu chu ban she, 2004, 外语教学与研究出版社, 2004",2004,uc1.$b341542,uc1.l0088545033,mand1415,mand1415
31.02391161143616,Chinese,Chinese,"The Pinyin Chinese-English dictionary = Han Ying ci dian / Beijing wai guo yu xue yuan Ying yu xi ""Han Ying ci dian"" bian xie zu bian.,The Pinyin Chinese-English dictionary = 漢英詞典 ／ 北京外国語學院英語系《漢英詞典》編寫組編.","Shang wu yin shu guan, 1981, 商務印書館，1981",1981,"Xian dai Han Ying ci dian = A current Chinese-English dictionary / Beijing yu yan xue yuan bian ji yan jiu bu ""Xian dai Han Ying ci dian"" bian xie zu.,现代汉英词典 = A current Chinese-English dictionary / 北京语言学院编辑研究部《现代 汉英词典》编写组.","Jiangxi ren min chu ban she : Jiangxi sheng xin hua shu dian fa xing, 1979, 江西人民出版社 : 江西省新華書店发行, 1979",1979,mdp.39015034096449,mdp.39015021348621,mand1415,mand1415
31.02391161143616,Chinese,Chinese,"Xian dai Han Ying ci dian = A current Chinese-English dictionary / Beijing yu yan xue yuan bian ji yan jiu bu ""Xian dai Han Ying ci dian"" bian xie zu.,现代汉英词典 = A current Chinese-English dictionary / 北京语言学院编辑研究部《现代 汉英词典》编写组.","Jiangxi ren min chu ban she : Jiangxi sheng xin hua shu dian fa xing, 1979, 江西人民出版社 : 江西省新華書店发行, 1979",1979,"The Pinyin Chinese-English dictionary = Han Ying ci dian / Beijing wai guo yu xue yuan Ying yu xi ""Han Ying ci dian"" bian xie zu bian.,The Pinyin Chinese-English dictionary = 漢英詞典 ／ 北京外国語學院英語系《漢英詞典》編寫組編.","Shang wu yin shu guan, 1981, 商務印書館，1981",1981,mdp.39015021348621,mdp.39015034096449,mand1415,mand1415
31.03825795938356,Spanish,Spanish,"A new dictionary of the English-Spanish and Spanish-English, containing the whole vocabulary in general use, with copious selections of scientific, technical and commercial terms and others lately brought into use, with their pronunciation figured, by Arthur Angeli [pseud.] rev. and corr. by J. McLaughlin ...",[pref. 1911],1911,"Cassell's Spanish dictionary : Spanish-English, English-Spanish / edited by Edgar Allison Peers ... [et al.].","Macmillan, 1977, c1959.",1977,nyp.33433044003006,mdp.49015002909431,stan1288,stan1288
31.03825795938356,Spanish,Spanish,"Cassell's Spanish dictionary : Spanish-English, English-Spanish / edited by Edgar Allison Peers ... [et al.].","Macmillan, 1977, c1959.",1977,"A new dictionary of the English-Spanish and Spanish-English, containing the whole vocabulary in general use, with copious selections of scientific, technical and commercial terms and others lately brought into use, with their pronunciation figured, by Arthur Angeli [pseud.] rev. and corr. by J. McLaughlin ...",[pref. 1911],1911,mdp.49015002909431,nyp.33433044003006,stan1288,stan1288
31.040243231947656,German,German,"The new Schöffler-Weis German and English dictionary : English -German, German-English / by Herbert Schöffler ; completely revised, greatly expanded, and fully updated by Erich Weis and Erwin Weis, in collaboration with Heinrich Mattutat ; foreword by Kenneth J. Northcott.","Follett, 1974.",1974,"A dictionary of the English and German languages, to which is added a synopsis of English words differently pronounced by different orthoëpists, / by Chr. Fr. Grieb.",C. H. Hoffmann 1863.,1863,uva.x000284322,uiug.30112124478733,stan1295,stan1295
31.040243231947656,German,German,"A dictionary of the English and German languages, to which is added a synopsis of English words differently pronounced by different orthoëpists, / by Chr. Fr. Grieb.",C. H. Hoffmann 1863.,1863,"The new Schöffler-Weis German and English dictionary : English -German, German-English / by Herbert Schöffler ; completely revised, greatly expanded, and fully updated by Erich Weis and Erwin Weis, in collaboration with Heinrich Mattutat ; foreword by Kenneth J. Northcott.","Follett, 1974.",1974,uiug.30112124478733,uva.x000284322,stan1295,stan1295
31.043285648676406,Spanish,Spanish,"Cassell's Spanish dictionary : Spanish-English, English-Spanish / edited by Edgar Allison Peers ... [et al.].","Macmillan, 1977, c1959.",1977,New comprehensive English-Spanish dictionary = Nuevo diccionario general inglés-español.,"E.D.A.F., 1975.",1975,mdp.49015002909431,inu.32000003490960,stan1288,stan1288
31.043285648676406,Spanish,Spanish,New comprehensive English-Spanish dictionary = Nuevo diccionario general inglés-español.,"E.D.A.F., 1975.",1975,"Cassell's Spanish dictionary : Spanish-English, English-Spanish / edited by Edgar Allison Peers ... [et al.].","Macmillan, 1977, c1959.",1977,inu.32000003490960,mdp.49015002909431,stan1288,stan1288
31.059384856963288,German,German,"The new Schöffler-Weis German and English dictionary : English -German, German-English / by Herbert Schöffler ; completely revised, greatly expanded, and fully updated by Erich Weis and Erwin Weis, in collaboration with Heinrich Mattutat ; foreword by Kenneth J. Northcott.","Follett, 1974.",1974,Taschenwörterbuch der deutschen und englischen Sprachen : mit Ausspracheregeln = Handy dictionary of the German and English languages : with rules as to pronunciation.,"D. Mckay, 1949.",1949,uva.x000284322,uva.x000275976,stan1295,stan1295
31.059384856963288,German,German,Taschenwörterbuch der deutschen und englischen Sprachen : mit Ausspracheregeln = Handy dictionary of the German and English languages : with rules as to pronunciation.,"D. Mckay, 1949.",1949,"The new Schöffler-Weis German and English dictionary : English -German, German-English / by Herbert Schöffler ; completely revised, greatly expanded, and fully updated by Erich Weis and Erwin Weis, in collaboration with Heinrich Mattutat ; foreword by Kenneth J. Northcott.","Follett, 1974.",1974,uva.x000275976,uva.x000284322,stan1295,stan1295
31.06359404926609,Assamese,Gujarati,"Anglo Assamese dictionary; the most up-to-date and authoritative dictionary comprising full range of words and phrases with their adequate and elaborate meanings in Assamese. [10th ed., thoroughly rev. and enl.]",Dutta Baruah [1965],1965,The modern combined dictionary. English into English and Gujarati & Gujarati into English and Gujarati. Revised and supplemented by Ramanbhai G. Bhatt.,R.R. Sheth [1956],1956,uc1.b3738517,mdp.39015024257985,assa1263,guja1252
31.06359404926609,Gujarati,Assamese,The modern combined dictionary. English into English and Gujarati & Gujarati into English and Gujarati. Revised and supplemented by Ramanbhai G. Bhatt.,R.R. Sheth [1956],1956,"Anglo Assamese dictionary; the most up-to-date and authoritative dictionary comprising full range of words and phrases with their adequate and elaborate meanings in Assamese. [10th ed., thoroughly rev. and enl.]",Dutta Baruah [1965],1965,mdp.39015024257985,uc1.b3738517,guja1252,assa1263
31.070122742493847,German,German,"A German and English dictionary; comp. originally from the works of Hilpert, Flügel, Grieb, Heyse, and others, by George J. Adler.","D. Appleton and Co., 1903.",1903,Thieme-Preusser : a new and complete critical dictionary of the English and German languages.,"B. Westermann, 1886-",1899,uc1.c3460143,nyp.33433081964763,stan1295,stan1295
31.070122742493847,German,German,Thieme-Preusser : a new and complete critical dictionary of the English and German languages.,"B. Westermann, 1886-",1899,"A German and English dictionary; comp. originally from the works of Hilpert, Flügel, Grieb, Heyse, and others, by George J. Adler.","D. Appleton and Co., 1903.",1903,nyp.33433081964763,uc1.c3460143,stan1295,stan1295
31.073769828681144,German,German,A pocket-dictionary of the English and German languages.,"Langenscheidt, 1911.",1911,Thieme-Preusser : a new and complete critical dictionary of the English and German languages.,"B. Westermann, 1886-",1899,uiuo.ark:/13960/t09w5gt4x,nyp.33433081964763,stan1295,stan1295
31.073769828681144,German,German,Thieme-Preusser : a new and complete critical dictionary of the English and German languages.,"B. Westermann, 1886-",1899,A pocket-dictionary of the English and German languages.,"Langenscheidt, 1911.",1911,nyp.33433081964763,uiuo.ark:/13960/t09w5gt4x,stan1295,stan1295
31.074978568798972,French,French,"Harrap's compact dictionary : Anglais-Français, Français-Anglais","Harrap, 2007",2007,"Collins-Robert French-English, English-French dictionary / by Beryl T. Atkins ... [et al.].","HarperCollins, 1993.",1993,uc1.32106018831229,mdp.49015002909126,stan1290,stan1290
31.074978568798972,French,French,"Collins-Robert French-English, English-French dictionary / by Beryl T. Atkins ... [et al.].","HarperCollins, 1993.",1993,"Harrap's compact dictionary : Anglais-Français, Français-Anglais","Harrap, 2007",2007,mdp.49015002909126,uc1.32106018831229,stan1290,stan1290
31.077835549436397,Maori,Maori,The Raupō dictionary of modern Māori / P.M. Ryan.,"Raupo, 2008.",2008,P.M. Ryan's dictionary of modern Māori.,"Heinemann, 1994.",1994,mdp.39015076149023,inu.30000050910565,maor1246,maor1246
31.077835549436397,Maori,Maori,P.M. Ryan's dictionary of modern Māori.,"Heinemann, 1994.",1994,The Raupō dictionary of modern Māori / P.M. Ryan.,"Raupo, 2008.",2008,inu.30000050910565,mdp.39015076149023,maor1246,maor1246
31.08455767490607,German,German,"New pocket dictionary, English and German : to which is added a pocket companion for travellers, containing a collection fo conversations, a geographical vocabulary and a table of coins, &c. / F. E. Feller ; enlarged and improved by O. Thiergen.",B. G. Teubner [191-],1919,Taschenwörterbuch der deutschen und englischen Sprachen : mit Ausspracheregeln = Handy dictionary of the German and English languages : with rules as to pronunciation.,"D. Mckay, 1949.",1949,uva.x000337207,uva.x000275976,stan1295,stan1295
31.08455767490607,German,German,Taschenwörterbuch der deutschen und englischen Sprachen : mit Ausspracheregeln = Handy dictionary of the German and English languages : with rules as to pronunciation.,"D. Mckay, 1949.",1949,"New pocket dictionary, English and German : to which is added a pocket companion for travellers, containing a collection fo conversations, a geographical vocabulary and a table of coins, &c. / F. E. Feller ; enlarged and improved by O. Thiergen.",B. G. Teubner [191-],1919,uva.x000275976,uva.x000337207,stan1295,stan1295
31.08717712034543,Chinese,Chinese,A Current Chinese-English dictionary = Xian dai Han Ying ci dian.,"Cosmos Books, 1978.",1978,"Wai yan she jing bian Ying Han Han Ying ci dian = FLTRP Concise, English-Chinese, Chinese-English Dictionary / Wai yan she xue shu yu ci shu bu bian.,外研社精编英汉汉英词典 = FLTRP Concise, English-Chinese, Chinese-English Dictionary / 外研社学术与辞书部编.","Wai yu jiao xue yu yan jiu chu ban she, 2004, 外语教学与研究出版社, 2004",2004,uva.x000082550,uc1.l0088545033,mand1415,mand1415
